Name,Filter,Product,Type,Operator,Value
AZBN_BRU_PME,AZBN_BRU_PNC_PME,storm Contact,Agents,All,N\A
AZBN_BRU_PME,AZBN_BRU_PNC_PME,storm Contact,Queues,Starts With,AZBN_BRU_PNC_PME_
AZBN_BRU_PME,AZBN_BRU_PNC_PME,UC,Treatments,Starts With,AZBN_BRU_PNC_PME_
AZBN_BRU_PME,AZBN_BRU_PNC_PME,UC,User Groups,All,N\A
AZBN_BRU_PME,AZBN_BRU_PNC_PME,UC,Users,ALL,N\A
AZBN_BRU_PME,AZBN_BRU_UW_PME,Conductor,Actions,ALL,N\A
AZBN_BRU_PME,AZBN_BRU_UW_PME,Conductor,Parameters,ALL,N\A
AZBN_BRU_PME,AZBN_BRU_UW_PME,Conductor,Services,Starts With,AZBN_BRU_UW_PME_
AZBN_BRU_PME,AZBN_BRU_UW_PME,Conductor,Time Layers,ALL,N\A
AZBN_BRU_PME,AZBN_BRU_UW_PME,Conductor,Time Schedules,Starts With,AZBN_BRU_UW_PME_
AZBN_BRU_PME,AZBN_BRU_UW_PME,storm Contact,Agent Groups,Starts With,AZBN_BRU_UW_PME_
AZBN_BRU_PME,AZBN_BRU_UW_PME,storm Contact,Agents,All,N\A
AZBN_BRU_PME,AZBN_BRU_UW_PME,storm Contact,Queues,Starts With,AZBN_BRU_UW_PME_
AZBN_BRU_PME,AZBN_BRU_UW_PME,UC,Treatments,Starts With,AZBN_BRU_UW_PME_
AZBN_BRU_PME,AZBN_BRU_UW_PME,UC,User Groups,All,N\A
AZBN_BRU_PME,AZBN_BRU_UW_PME,UC,Users,ALL,N\A
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PME-ACCOUNTING-1022,Conductor,Actions,ALL,N\A
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PME-ACCOUNTING-1022,Conductor,Parameters,ALL,N\A
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PME-ACCOUNTING-1022,Conductor,Services,Starts With,AZBN_BRU_PNC_UW_PME-ACCOUNTING-1022_
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PME-ACCOUNTING-1022,Conductor,Time Layers,ALL,N\A
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PME-ACCOUNTING-1022,Conductor,Time Schedules,Starts With,AZBN_BRU_PNC_UW_PME-ACCOUNTING-1022_
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PME-ACCOUNTING-1022,storm Contact,Agent Groups,Starts With,AZBN_BRU_PNC_UW_PME-ACCOUNTING-1022_
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PME-ACCOUNTING-1022,storm Contact,Agents,All,N\A
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PME-ACCOUNTING-1022,storm Contact,Queues,Starts With,AZBN_BRU_PNC_UW_PME-ACCOUNTING-1022_
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PME-ACCOUNTING-1022,UC,Treatments,Starts With,AZBN_BRU_PNC_UW_PME-ACCOUNTING-1022_
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PME-ACCOUNTING-1022,UC,User Groups,All,N\A
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PME-ACCOUNTING-1022,UC,Users,ALL,N\A
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PME-ACCOUNTING-1023,Conductor,Actions,ALL,N\A
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PME-ACCOUNTING-1023,Conductor,Parameters,ALL,N\A
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PME-ACCOUNTING-1023,Conductor,Services,Starts With,AZBN_BRU_PNC_UW_PME-ACCOUNTING-1023_
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PME-ACCOUNTING-1023,Conductor,Time Layers,ALL,N\A
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PME-ACCOUNTING-1023,Conductor,Time Schedules,Starts With,AZBN_BRU_PNC_UW_PME-ACCOUNTING-1023_
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PME-ACCOUNTING-1023,storm Contact,Agent Groups,Starts With,AZBN_BRU_PNC_UW_PME-ACCOUNTING-1023_
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PME-ACCOUNTING-1023,storm Contact,Agents,All,N\A
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PME-ACCOUNTING-1023,storm Contact,Queues,Starts With,AZBN_BRU_PNC_UW_PME-ACCOUNTING-1023_
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PME-ACCOUNTING-1023,UC,Treatments,Starts With,AZBN_BRU_PNC_UW_PME-ACCOUNTING-1023_
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PME-ACCOUNTING-1023,UC,User Groups,All,N\A
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PME-ACCOUNTING-1023,UC,Users,ALL,N\A
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PME-OFFER-1022,Conductor,Actions,ALL,N\A
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PME-OFFER-1022,Conductor,Parameters,ALL,N\A
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PME-OFFER-1022,Conductor,Services,Starts With,AZBN_BRU_PNC_UW_PME-OFFER-1022_
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PME-OFFER-1022,Conductor,Time Layers,ALL,N\A
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PME-OFFER-1022,Conductor,Time Schedules,Starts With,AZBN_BRU_PNC_UW_PME-OFFER-1022_
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PME-OFFER-1022,storm Contact,Agent Groups,Starts With,AZBN_BRU_PNC_UW_PME-OFFER-1022_
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PME-OFFER-1022,storm Contact,Agents,All,N\A
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PME-OFFER-1022,storm Contact,Queues,Starts With,AZBN_BRU_PNC_UW_PME-OFFER-1022_
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PME-OFFER-1022,UC,Treatments,Starts With,AZBN_BRU_PNC_UW_PME-OFFER-1022_
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PME-OFFER-1022,UC,User Groups,All,N\A
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PME-OFFER-1022,UC,Users,ALL,N\A
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PME-OFFER-1023,Conductor,Actions,ALL,N\A
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PME-OFFER-1023,Conductor,Parameters,ALL,N\A
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PME-OFFER-1023,Conductor,Services,Starts With,AZBN_BRU_PNC_UW_PME-OFFER-1023_
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PME-OFFER-1023,Conductor,Time Layers,ALL,N\A
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PME-OFFER-1023,Conductor,Time Schedules,Starts With,AZBN_BRU_PNC_UW_PME-OFFER-1023_
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PME-OFFER-1023,storm Contact,Agent Groups,Starts With,AZBN_BRU_PNC_UW_PME-OFFER-1023_
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PME-OFFER-1023,storm Contact,Agents,All,N\A
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PME-OFFER-1023,storm Contact,Queues,Starts With,AZBN_BRU_PNC_UW_PME-OFFER-1023_
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PME-OFFER-1023,UC,Treatments,Starts With,AZBN_BRU_PNC_UW_PME-OFFER-1023_
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PME-OFFER-1023,UC,User Groups,All,N\A
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PME-OFFER-1023,UC,Users,ALL,N\A
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PMEPLK-1953,Conductor,Actions,ALL,N\A
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PMEPLK-1953,Conductor,Parameters,ALL,N\A
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PMEPLK-1953,Conductor,Services,Starts With,AZBN_BRU_PNC_UW_PMEPLK-1953_
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PMEPLK-1953,Conductor,Time Layers,ALL,N\A
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PMEPLK-1953,Conductor,Time Schedules,Starts With,AZBN_BRU_PNC_UW_PMEPLK-1953_
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PMEPLK-1953,storm Contact,Agent Groups,Starts With,AZBN_BRU_PNC_UW_PMEPLK-1953_
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PMEPLK-1953,storm Contact,Agents,All,N\A
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PMEPLK-1953,storm Contact,Queues,Starts With,AZBN_BRU_PNC_UW_PMEPLK-1953_
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PMEPLK-1953,UC,Treatments,Starts With,AZBN_BRU_PNC_UW_PMEPLK-1953_
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PMEPLK-1953,UC,User Groups,All,N\A
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PMEPLK-1953,UC,Users,ALL,N\A
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PMEPLKBIZZ-1904,Conductor,Actions,ALL,N\A
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PMEPLKBIZZ-1904,Conductor,Parameters,ALL,N\A
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PMEPLKBIZZ-1904,Conductor,Services,Starts With,AZBN_BRU_PNC_UW_PMEPLKBIZZ-1904_
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PMEPLKBIZZ-1904,Conductor,Time Layers,ALL,N\A
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PMEPLKBIZZ-1904,Conductor,Time Schedules,Starts With,AZBN_BRU_PNC_UW_PMEPLKBIZZ-1904_
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PMEPLKBIZZ-1904,storm Contact,Agent Groups,Starts With,AZBN_BRU_PNC_UW_PMEPLKBIZZ-1904_
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PMEPLKBIZZ-1904,storm Contact,Agents,All,N\A
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PMEPLKBIZZ-1904,storm Contact,Queues,Starts With,AZBN_BRU_PNC_UW_PMEPLKBIZZ-1904_
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PMEPLKBIZZ-1904,UC,Treatments,Starts With,AZBN_BRU_PNC_UW_PMEPLKBIZZ-1904_
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PMEPLKBIZZ-1904,UC,User Groups,All,N\A
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PMEPLKBIZZ-1904,UC,Users,ALL,N\A
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PMEPLKRT-1507,Conductor,Actions,ALL,N\A
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PMEPLKRT-1507,Conductor,Parameters,ALL,N\A
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PMEPLKRT-1507,Conductor,Services,Starts With,AZBN_BRU_PNC_UW_PMEPLKRT-1507_
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PMEPLKRT-1507,Conductor,Time Layers,ALL,N\A
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PMEPLKRT-1507,Conductor,Time Schedules,Starts With,AZBN_BRU_PNC_UW_PMEPLKRT-1507_
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PMEPLKRT-1507,storm Contact,Agent Groups,Starts With,AZBN_BRU_PNC_UW_PMEPLKRT-1507_
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PMEPLKRT-1507,storm Contact,Agents,All,N\A
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PMEPLKRT-1507,storm Contact,Queues,Starts With,AZBN_BRU_PNC_UW_PMEPLKRT-1507_
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PMEPLKRT-1507,UC,Treatments,Starts With,AZBN_BRU_PNC_UW_PMEPLKRT-1507_
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PMEPLKRT-1507,UC,User Groups,All,N\A
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PMEPLKRT-1507,UC,Users,ALL,N\A
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PMEPLKRT-1962,Conductor,Actions,ALL,N\A
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PMEPLKRT-1962,Conductor,Parameters,ALL,N\A
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PMEPLKRT-1962,Conductor,Services,Starts With,AZBN_BRU_PNC_UW_PMEPLKRT-1962_
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PMEPLKRT-1962,Conductor,Time Layers,ALL,N\A
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PMEPLKRT-1962,Conductor,Time Schedules,Starts With,AZBN_BRU_PNC_UW_PMEPLKRT-1962_
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PMEPLKRT-1962,storm Contact,Agent Groups,Starts With,AZBN_BRU_PNC_UW_PMEPLKRT-1962_
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PMEPLKRT-1962,storm Contact,Agents,All,N\A
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PMEPLKRT-1962,storm Contact,Queues,Starts With,AZBN_BRU_PNC_UW_PMEPLKRT-1962_
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PMEPLKRT-1962,UC,Treatments,Starts With,AZBN_BRU_PNC_UW_PMEPLKRT-1962_
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PMEPLKRT-1962,UC,User Groups,All,N\A
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PMEPLKRT-1962,UC,Users,ALL,N\A
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PME-PLKWA1265,Conductor,Actions,ALL,N\A
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PME-PLKWA1265,Conductor,Parameters,ALL,N\A
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PME-PLKWA1265,Conductor,Services,Starts With,AZBN_BRU_PNC_UW_PME-PLKWA1265_
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PME-PLKWA1265,Conductor,Time Layers,ALL,N\A
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PME-PLKWA1265,Conductor,Time Schedules,Starts With,AZBN_BRU_PNC_UW_PME-PLKWA1265_
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PME-PLKWA1265,storm Contact,Agent Groups,Starts With,AZBN_BRU_PNC_UW_PME-PLKWA1265_
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PME-PLKWA1265,storm Contact,Agents,All,N\A
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PME-PLKWA1265,storm Contact,Queues,Starts With,AZBN_BRU_PNC_UW_PME-PLKWA1265_
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PME-PLKWA1265,UC,Treatments,Starts With,AZBN_BRU_PNC_UW_PME-PLKWA1265_
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PME-PLKWA1265,UC,User Groups,All,N\A
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PME-PLKWA1265,UC,Users,ALL,N\A
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PME-PLKWA1266,Conductor,Actions,ALL,N\A
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PME-PLKWA1266,Conductor,Parameters,ALL,N\A
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PME-PLKWA1266,Conductor,Services,Starts With,AZBN_BRU_PNC_UW_PME-PLKWA1266_
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PME-PLKWA1266,Conductor,Time Layers,ALL,N\A
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PME-PLKWA1266,Conductor,Time Schedules,Starts With,AZBN_BRU_PNC_UW_PME-PLKWA1266_
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PME-PLKWA1266,storm Contact,Agent Groups,Starts With,AZBN_BRU_PNC_UW_PME-PLKWA1266_
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PME-PLKWA1266,storm Contact,Agents,All,N\A
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PME-PLKWA1266,storm Contact,Queues,Starts With,AZBN_BRU_PNC_UW_PME-PLKWA1266_
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PME-PLKWA1266,UC,Treatments,Starts With,AZBN_BRU_PNC_UW_PME-PLKWA1266_
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PME-PLKWA1266,UC,User Groups,All,N\A
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PME-PLKWA1266,UC,Users,ALL,N\A
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PME-QUESTION-1022,Conductor,Actions,ALL,N\A
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PME-QUESTION-1022,Conductor,Parameters,ALL,N\A
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PME-QUESTION-1022,Conductor,Services,Starts With,AZBN_BRU_PNC_UW_PME-QUESTION-1022_
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PME-QUESTION-1022,Conductor,Time Layers,ALL,N\A
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PME-QUESTION-1022,Conductor,Time Schedules,Starts With,AZBN_BRU_PNC_UW_PME-QUESTION-1022_
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PME-QUESTION-1022,storm Contact,Agent Groups,Starts With,AZBN_BRU_PNC_UW_PME-QUESTION-1022_
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PME-QUESTION-1022,storm Contact,Agents,All,N\A
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PME-QUESTION-1022,storm Contact,Queues,Starts With,AZBN_BRU_PNC_UW_PME-QUESTION-1022_
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PME-QUESTION-1022,UC,Treatments,Starts With,AZBN_BRU_PNC_UW_PME-QUESTION-1022_
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PME-QUESTION-1022,UC,User Groups,All,N\A
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PME-QUESTION-1022,UC,Users,ALL,N\A
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PME-QUESTION-1023,Conductor,Actions,ALL,N\A
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PME-QUESTION-1023,Conductor,Parameters,ALL,N\A
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PME-QUESTION-1023,Conductor,Services,Starts With,AZBN_BRU_PNC_UW_PME-QUESTION-1023_
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PME-QUESTION-1023,Conductor,Time Layers,ALL,N\A
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PME-QUESTION-1023,Conductor,Time Schedules,Starts With,AZBN_BRU_PNC_UW_PME-QUESTION-1023_
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PME-QUESTION-1023,storm Contact,Agent Groups,Starts With,AZBN_BRU_PNC_UW_PME-QUESTION-1023_
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PME-QUESTION-1023,storm Contact,Agents,All,N\A
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PME-QUESTION-1023,storm Contact,Queues,Starts With,AZBN_BRU_PNC_UW_PME-QUESTION-1023_
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PME-QUESTION-1023,UC,Treatments,Starts With,AZBN_BRU_PNC_UW_PME-QUESTION-1023_
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PME-QUESTION-1023,UC,User Groups,All,N\A
AZBN_BRU_PME,AZBN_BRU_PNC_UW_PME-QUESTION-1023,UC,Users,ALL,N\A
AZBN_BRU_PME,AZBN_BRU_PNC_UW_WA-BIG1222,Conductor,Actions,ALL,N\A
AZBN_BRU_PME,AZBN_BRU_PNC_UW_WA-BIG1222,Conductor,Parameters,ALL,N\A
AZBN_BRU_PME,AZBN_BRU_PNC_UW_WA-BIG1222,Conductor,Services,Starts With,AZBN_BRU_PNC_UW_WA-BIG1222_
AZBN_BRU_PME,AZBN_BRU_PNC_UW_WA-BIG1222,Conductor,Time Layers,ALL,N\A
AZBN_BRU_PME,AZBN_BRU_PNC_UW_WA-BIG1222,Conductor,Time Schedules,Starts With,AZBN_BRU_PNC_UW_WA-BIG1222_
AZBN_BRU_PME,AZBN_BRU_PNC_UW_WA-BIG1222,storm Contact,Agent Groups,Starts With,AZBN_BRU_PNC_UW_WA-BIG1222_
AZBN_BRU_PME,AZBN_BRU_PNC_UW_WA-BIG1222,storm Contact,Agents,All,N\A
AZBN_BRU_PME,AZBN_BRU_PNC_UW_WA-BIG1222,storm Contact,Queues,Starts With,AZBN_BRU_PNC_UW_WA-BIG1222_
AZBN_BRU_PME,AZBN_BRU_PNC_UW_WA-BIG1222,UC,Treatments,Starts With,AZBN_BRU_PNC_UW_WA-BIG1222_
AZBN_BRU_PME,AZBN_BRU_PNC_UW_WA-BIG1222,UC,User Groups,All,N\A
AZBN_BRU_PME,AZBN_BRU_PNC_UW_WA-BIG1222,UC,Users,ALL,N\A
